year,country,Type,Co2 Emission
1978,Cyprus,Coal,0.0
1978,Cyprus,Gas,0.0
1978,Cyprus,Oil,2.253
1978,Cyprus,Other Industries,0.591
1978,Czechia,Coal,140.022
1978,Czechia,Gas,6.096
1978,Czechia,Oil,38.305
1978,Czechia,Other Industries,3.07
1978,Democratic Republic of Congo,Coal,0.843
1978,Democratic Republic of Congo,Gas,0.0
1978,Democratic Republic of Congo,Oil,2.459
1978,Democratic Republic of Congo,Other Industries,0.225
1978,Denmark,Coal,12.872
1978,Denmark,Gas,0.0
1978,Denmark,Oil,46.554
1978,Denmark,Other Industries,1.669
1978,Djibouti,Coal,0.0
1978,Djibouti,Gas,0.0
1978,Djibouti,Oil,0.202
1978,Djibouti,Other Industries,0.0
1978,Dominica,Coal,0.0
1978,Dominica,Gas,0.0
1978,Dominica,Oil,0.026
1978,Dominica,Other Industries,0.0
1978,Dominican Republic,Coal,0.0
1978,Dominican Republic,Gas,0.0
1978,Dominican Republic,Oil,5.012
1978,Dominican Republic,Other Industries,0.418
1978,EU-27,Coal,1519.285
1978,EU-27,Gas,450.09
1978,EU-27,Oil,1873.384
1978,EU-27,Other Industries,122.864
1978,EU-28,Coal,1778.431
1978,EU-28,Gas,531.613
1978,EU-28,Oil,2120.951
1978,EU-28,Other Industries,139.341
1978,Ecuador,Coal,0.0
1978,Ecuador,Gas,0.095
1978,Ecuador,Oil,9.186
1978,Ecuador,Other Industries,1.126
1978,Egypt,Coal,1.99
1978,Egypt,Gas,3.078
1978,Egypt,Oil,31.129
1978,Egypt,Other Industries,3.064
1978,El Salvador,Coal,0.0
1978,El Salvador,Gas,0.0
1978,El Salvador,Oil,2.162
1978,El Salvador,Other Industries,0.22
1978,Equatorial Guinea,Coal,0.0
1978,Equatorial Guinea,Gas,0.0
1978,Equatorial Guinea,Oil,0.07
1978,Equatorial Guinea,Other Industries,0.0
1978,Eritrea,Coal,0.0
1978,Eritrea,Gas,0.0
1978,Eritrea,Oil,0.0
1978,Eritrea,Other Industries,0.0
1978,Estonia,Coal,20.854
1978,Estonia,Gas,1.104
1978,Estonia,Oil,7.44
1978,Estonia,Other Industries,0.649
1978,Eswatini,Coal,0.44
1978,Eswatini,Gas,0.0
1978,Eswatini,Oil,0.0
1978,Eswatini,Other Industries,0.0
1978,Ethiopia,Coal,0.0
1978,Ethiopia,Gas,0.0
1978,Ethiopia,Oil,1.326
1978,Ethiopia,Other Industries,0.042
1978,Europe,Coal,2958.152
1978,Europe,Gas,1036.506
1978,Europe,Oil,3284.307
1978,Europe,Other Industries,225.098
1978,Europe (excl. EU-27),Coal,1441.636
1978,Europe (excl. EU-27),Gas,588.807
1978,Europe (excl. EU-27),Oil,1420.872
1978,Europe (excl. EU-27),Other Industries,102.64099999999999
1978,Europe (excl. EU-28),Coal,1182.49
1978,Europe (excl. EU-28),Gas,507.284
1978,Europe (excl. EU-28),Oil,1173.304
1978,Europe (excl. EU-28),Other Industries,86.164
1978,Faeroe Islands,Coal,0.0
1978,Faeroe Islands,Gas,0.0
1978,Faeroe Islands,Oil,0.399
1978,Faeroe Islands,Other Industries,0.0
1978,Fiji,Coal,0.066
1978,Fiji,Gas,0.0
1978,Fiji,Oil,0.605
1978,Fiji,Other Industries,0.039
1978,Finland,Coal,15.385
1978,Finland,Gas,1.869
1978,Finland,Oil,33.767
1978,Finland,Other Industries,0.804
1978,France,Coal,114.38
1978,France,Gas,43.91
1978,France,Oil,330.825
1978,France,Other Industries,17.626
1978,French Equatorial Africa,Coal,0.0
1978,French Equatorial Africa,Gas,0.0
1978,French Equatorial Africa,Oil,0.0
1978,French Equatorial Africa,Other Industries,0.0
1978,French Polynesia,Coal,0.0
1978,French Polynesia,Gas,0.0
1978,French Polynesia,Oil,0.311
1978,French Polynesia,Other Industries,0.0
1978,French West Africa,Coal,0.0
1978,French West Africa,Gas,0.0
1978,French West Africa,Oil,0.0
1978,French West Africa,Other Industries,0.0
1978,Gabon,Coal,0.0
1978,Gabon,Gas,0.07
1978,Gabon,Oil,4.428
1978,Gabon,Other Industries,3.057
1978,Gambia,Coal,0.0
1978,Gambia,Gas,0.0
1978,Gambia,Oil,0.139
1978,Gambia,Other Industries,0.0
1978,Georgia,Coal,3.595
1978,Georgia,Gas,4.717
1978,Georgia,Oil,16.779
1978,Georgia,Other Industries,0.47
1978,Germany,Coal,523.741
1978,Germany,Gas,105.271
1978,Germany,Oil,428.176
1978,Germany,Other Industries,21.939
1978,Ghana,Coal,0.004
1978,Ghana,Gas,0.0
1978,Ghana,Oil,2.715
1978,Ghana,Other Industries,0.239
1978,Greece,Coal,11.926
1978,Greece,Gas,0.0
1978,Greece,Oil,30.495
1978,Greece,Other Industries,5.256
1978,Greenland,Coal,0.007
1978,Greenland,Gas,0.0
1978,Greenland,Oil,0.385
1978,Greenland,Other Industries,0.0
1978,Grenada,Coal,0.0
1978,Grenada,Gas,0.0
1978,Grenada,Oil,0.051
1978,Grenada,Other Industries,0.0
1978,Guatemala,Coal,0.0
1978,Guatemala,Gas,0.0
1978,Guatemala,Oil,3.869
1978,Guatemala,Other Industries,0.248
1978,Guinea,Coal,0.0
1978,Guinea,Gas,0.0
1978,Guinea,Oil,0.901
1978,Guinea,Other Industries,0.0
1978,Guinea-Bissau,Coal,0.0
1978,Guinea-Bissau,Gas,0.0
1978,Guinea-Bissau,Oil,0.103
1978,Guinea-Bissau,Other Industries,0.0
1978,Guyana,Coal,0.0
1978,Guyana,Gas,0.0
1978,Guyana,Oil,2.056
1978,Guyana,Other Industries,0.0
1978,Haiti,Coal,0.0
1978,Haiti,Gas,0.0
1978,Haiti,Oil,0.63
1978,Haiti,Other Industries,0.12
1978,Honduras,Coal,0.0
1978,Honduras,Gas,0.0
1978,Honduras,Oil,1.913
1978,Honduras,Other Industries,0.131
1978,Hong Kong,Coal,0.029
1978,Hong Kong,Gas,0.0
1978,Hong Kong,Oil,15.096
1978,Hong Kong,Other Industries,0.589
1978,Hungary,Coal,38.047
1978,Hungary,Gas,15.499
1978,Hungary,Oil,31.906
1978,Hungary,Other Industries,2.5940000000000003
1978,Iceland,Coal,0.0
1978,Iceland,Gas,0.0
1978,Iceland,Oil,1.858
1978,Iceland,Other Industries,0.062
1978,India,Coal,175.018
1978,India,Gas,2.741
1978,India,Oil,75.317
1978,India,Other Industries,10.402999999999999
1978,Indonesia,Coal,0.546
1978,Indonesia,Gas,7.87
1978,Indonesia,Oil,62.629
1978,Indonesia,Other Industries,22.893
1978,International transport,Coal,0.0
1978,International transport,Gas,0.0
1978,International transport,Oil,456.567
1978,International transport,Other Industries,0.0
1978,Iran,Coal,2.535
1978,Iran,Gas,18.833
1978,Iran,Oil,85.074
1978,Iran,Other Industries,55.661
1978,Iraq,Coal,0.004
1978,Iraq,Gas,2.345
1978,Iraq,Oil,19.751
1978,Iraq,Other Industries,20.093
1978,Ireland,Coal,6.152
1978,Ireland,Gas,0.018
1978,Ireland,Oil,16.481
1978,Ireland,Other Industries,0.928
1978,Israel,Coal,0.015
1978,Israel,Gas,0.103
1978,Israel,Oil,20.049
1978,Israel,Other Industries,0.865
1978,Italy,Coal,35.541
1978,Italy,Gas,51.952
1978,Italy,Oil,266.384
1978,Italy,Other Industries,17.398
1978,Jamaica,Coal,0.0
1978,Jamaica,Gas,0.0
1978,Jamaica,Oil,8.966
1978,Jamaica,Other Industries,0.146
1978,Japan,Coal,174.739
1978,Japan,Gas,34.504
1978,Japan,Oil,651.504
1978,Japan,Other Industries,40.845
1978,Jordan,Coal,0.0
1978,Jordan,Gas,0.0
1978,Jordan,Oil,3.356
1978,Jordan,Other Industries,0.271
1978,Kazakhstan,Coal,141.589
1978,Kazakhstan,Gas,9.752
1978,Kazakhstan,Oil,54.517
1978,Kazakhstan,Other Industries,4.404
1978,Kenya,Coal,0.139
1978,Kenya,Gas,0.0
1978,Kenya,Oil,4.621
1978,Kenya,Other Industries,0.537
1978,Kiribati,Coal,0.0
1978,Kiribati,Gas,0.0
1978,Kiribati,Oil,0.022
1978,Kiribati,Other Industries,0.0
1978,Kuwait,Coal,0.0
1978,Kuwait,Gas,7.922
1978,Kuwait,Oil,5.28
1978,Kuwait,Other Industries,7.7700000000000005
1978,Kyrgyzstan,Coal,9.138
1978,Kyrgyzstan,Gas,1.414
1978,Kyrgyzstan,Oil,7.969
1978,Kyrgyzstan,Other Industries,0.946
1978,Laos,Coal,0.0
1978,Laos,Gas,0.0
1978,Laos,Oil,0.231
1978,Laos,Other Industries,0.0
1978,Latvia,Coal,2.769
1978,Latvia,Gas,2.392
1978,Latvia,Oil,9.949
1978,Latvia,Other Industries,0.40700000000000003
1978,Lebanon,Coal,0.015
1978,Lebanon,Gas,0.0
1978,Lebanon,Oil,5.005
1978,Lebanon,Other Industries,0.476
1978,Leeward Islands,Coal,0.0
1978,Leeward Islands,Gas,0.0
1978,Leeward Islands,Oil,0.0
1978,Leeward Islands,Other Industries,0.0
1978,Liberia,Coal,0.0
1978,Liberia,Gas,0.0
1978,Liberia,Oil,1.44
1978,Liberia,Other Industries,0.063
1978,Libya,Coal,0.0
1978,Libya,Gas,1.495
1978,Libya,Oil,9.944
1978,Libya,Other Industries,9.716
1978,Lithuania,Coal,3.127
1978,Lithuania,Gas,4.725
1978,Lithuania,Oil,19.675
1978,Lithuania,Other Industries,1.6440000000000001
1978,Luxembourg,Coal,6.467
1978,Luxembourg,Gas,1.041
1978,Luxembourg,Oil,4.177
1978,Luxembourg,Other Industries,0.203
1978,Macao,Coal,0.004
1978,Macao,Gas,0.0
1978,Macao,Oil,0.41
1978,Macao,Other Industries,0.0
1978,Madagascar,Coal,0.033
1978,Madagascar,Gas,0.0
1978,Madagascar,Oil,0.953
1978,Madagascar,Other Industries,0.032
1978,Malawi,Coal,0.147
1978,Malawi,Gas,0.0
1978,Malawi,Oil,0.472
1978,Malawi,Other Industries,0.049
1978,Malaysia,Coal,0.092
1978,Malaysia,Gas,0.106
1978,Malaysia,Oil,19.196
1978,Malaysia,Other Industries,3.867
1978,Maldives,Coal,0.0
1978,Maldives,Gas,0.0
1978,Maldives,Oil,0.022
1978,Maldives,Other Industries,0.0
1978,Mali,Coal,0.0
1978,Mali,Gas,0.0
1978,Mali,Oil,0.377
1978,Mali,Other Industries,0.018
1978,Malta,Coal,0.0
1978,Malta,Gas,0.0
1978,Malta,Oil,0.934
1978,Malta,Other Industries,0.0
1978,Mauritania,Coal,0.015
1978,Mauritania,Gas,0.0
1978,Mauritania,Oil,0.568
1978,Mauritania,Other Industries,0.0
1978,Mauritius,Coal,0.004
1978,Mauritius,Gas,0.0
1978,Mauritius,Oil,0.627
1978,Mauritius,Other Industries,0.0
1978,Mexico,Coal,15.799
1978,Mexico,Gas,33.504
1978,Mexico,Oil,155.57
1978,Mexico,Other Industries,17.295
1978,Moldova,Coal,7.634
1978,Moldova,Gas,3.218
1978,Moldova,Oil,13.67
1978,Moldova,Other Industries,0.617
1978,Mongolia,Coal,4.027
1978,Mongolia,Gas,0.0
1978,Mongolia,Oil,1.667
1978,Mongolia,Other Industries,0.07
1978,Montenegro,Coal,0.912
1978,Montenegro,Gas,0.0
1978,Montenegro,Oil,0.578
1978,Montenegro,Other Industries,0.0
1978,Montserrat,Coal,0.0
1978,Montserrat,Gas,0.0
1978,Montserrat,Oil,0.026
1978,Montserrat,Other Industries,0.0
1978,Morocco,Coal,1.824
1978,Morocco,Gas,0.161
1978,Morocco,Oil,9.678
1978,Morocco,Other Industries,1.391
1978,Mozambique,Coal,0.656
1978,Mozambique,Gas,0.0
1978,Mozambique,Oil,2.056
1978,Mozambique,Other Industries,0.154
1978,Myanmar,Coal,0.447
1978,Myanmar,Gas,0.524
1978,Myanmar,Oil,3.653
1978,Myanmar,Other Industries,0.522
1978,Nauru,Coal,0.0
1978,Nauru,Gas,0.0
1978,Nauru,Oil,0.114
1978,Nauru,Other Industries,0.0
1978,Nepal,Coal,0.043
1978,Nepal,Gas,0.0
1978,Nepal,Oil,0.268
1978,Nepal,Other Industries,0.017
1978,Netherlands,Coal,11.01
1978,Netherlands,Gas,78.043
1978,Netherlands,Oil,79.37
1978,Netherlands,Other Industries,1.3699999999999999
1978,New Caledonia,Coal,0.117
1978,New Caledonia,Gas,0.0
1978,New Caledonia,Oil,1.396
1978,New Caledonia,Other Industries,0.028
1978,New Zealand,Coal,4.361
1978,New Zealand,Gas,2.69
1978,New Zealand,Oil,10.456
1978,New Zealand,Other Industries,0.518
1978,Nicaragua,Coal,0.0
1978,Nicaragua,Gas,0.0
1978,Nicaragua,Oil,2.532
1978,Nicaragua,Other Industries,0.096
1978,Niger,Coal,0.0
1978,Niger,Gas,0.0
1978,Niger,Oil,0.396
1978,Niger,Other Industries,0.021
1978,Nigeria,Coal,0.542
1978,Nigeria,Gas,4.976
1978,Nigeria,Oil,9.138
1978,Nigeria,Other Industries,33.567
1978,Niue,Coal,0.0
1978,Niue,Gas,0.0
1978,Niue,Oil,0.004
1978,Niue,Other Industries,0.0
1978,North America,Coal,1452.857
1978,North America,Gas,1123.932
1978,North America,Oil,2966.407
1978,North America,Other Industries,74.35
1978,North America (excl. USA),Coal,85.557
1978,North America (excl. USA),Gas,143.697
1978,North America (excl. USA),Oil,473.845
1978,North America (excl. USA),Other Industries,31.481
1978,North Korea,Coal,99.261
1978,North Korea,Gas,0.0
1978,North Korea,Oil,5.613
1978,North Korea,Other Industries,3.338
1978,North Macedonia,Coal,5.26
1978,North Macedonia,Gas,0.0
1978,North Macedonia,Oil,5.412
1978,North Macedonia,Other Industries,0.364
1978,Norway,Coal,2.931
1978,Norway,Gas,4.205
1978,Norway,Oil,24.089
1978,Norway,Other Industries,1.488
1978,Oceania,Coal,108.624
1978,Oceania,Gas,16.492
1978,Oceania,Oil,96.464
1978,Oceania,Other Industries,3.043
1978,Oman,Coal,0.0
1978,Oman,Gas,0.754
1978,Oman,Oil,1.271
1978,Oman,Other Industries,5.764
1978,Pakistan,Coal,2.356
1978,Pakistan,Gas,9.083
1978,Pakistan,Oil,12.19
1978,Pakistan,Other Industries,2.4219999999999997
1978,Palau,Coal,0.0
1978,Palau,Gas,0.0
1978,Palau,Oil,0.11
1978,Palau,Other Industries,0.0
1978,Panama,Coal,0.0
1978,Panama,Gas,0.0
1978,Panama,Oil,2.689
1978,Panama,Other Industries,0.145
1978,Panama Canal Zone,Coal,0.0
1978,Panama Canal Zone,Gas,0.0
1978,Panama Canal Zone,Oil,1.088
1978,Panama Canal Zone,Other Industries,0.0
1978,Papua New Guinea,Coal,0.0
1978,Papua New Guinea,Gas,0.0
1978,Papua New Guinea,Oil,1.674
1978,Papua New Guinea,Other Industries,0.0
1978,Paraguay,Coal,0.0
1978,Paraguay,Gas,0.0
1978,Paraguay,Oil,1.374
1978,Paraguay,Other Industries,0.08
1978,Peru,Coal,0.476
1978,Peru,Gas,0.997
1978,Peru,Oil,18.73
1978,Peru,Other Industries,2.214
1978,Philippines,Coal,0.883
1978,Philippines,Gas,0.0
1978,Philippines,Oil,34.402
1978,Philippines,Other Industries,2.096
1978,Poland,Coal,351.839
1978,Poland,Gas,16.393
1978,Poland,Oil,52.659
1978,Poland,Other Industries,9.979
1978,Portugal,Coal,1.689
1978,Portugal,Gas,0.0
1978,Portugal,Oil,18.485
1978,Portugal,Other Industries,2.411
1978,Puerto Rico,Coal,0.0
1978,Puerto Rico,Gas,0.0
1978,Puerto Rico,Oil,0.0
1978,Puerto Rico,Other Industries,0.0
1978,Qatar,Coal,0.0
1978,Qatar,Gas,2.833
1978,Qatar,Oil,1.499
1978,Qatar,Other Industries,6.187
1978,Romania,Coal,50.194
1978,Romania,Gas,76.583
1978,Romania,Oil,59.647
1978,Romania,Other Industries,7.115
1978,Russia,Coal,781.61
1978,Russia,Gas,387.032
1978,Russia,Oil,806.508
1978,Russia,Other Industries,59.657000000000004
1978,Rwanda,Coal,0.0
1978,Rwanda,Gas,0.0
1978,Rwanda,Oil,0.289
1978,Rwanda,Other Industries,0.0
1978,Ryukyu Islands,Coal,0.0
1978,Ryukyu Islands,Gas,0.0
1978,Ryukyu Islands,Oil,0.0
1978,Ryukyu Islands,Other Industries,0.0
1978,Saint Helena,Coal,0.0
1978,Saint Helena,Gas,0.0
1978,Saint Helena,Oil,0.0
1978,Saint Helena,Other Industries,0.0
1978,Saint Lucia,Coal,0.0
1978,Saint Lucia,Gas,0.0
1978,Saint Lucia,Oil,0.099
1978,Saint Lucia,Other Industries,0.0
1978,Saint Pierre and Miquelon,Coal,0.0
1978,Saint Pierre and Miquelon,Gas,0.0
1978,Saint Pierre and Miquelon,Oil,0.033
1978,Saint Pierre and Miquelon,Other Industries,0.0
1978,Saint Vincent and the Grenadines,Coal,0.0
1978,Saint Vincent and the Grenadines,Gas,0.0
1978,Saint Vincent and the Grenadines,Oil,0.037
1978,Saint Vincent and the Grenadines,Other Industries,0.0
1978,Samoa,Coal,0.0
1978,Samoa,Gas,0.0
1978,Samoa,Oil,0.106
1978,Samoa,Other Industries,0.0
1978,Sao Tome and Principe,Coal,0.0
1978,Sao Tome and Principe,Gas,0.0
1978,Sao Tome and Principe,Oil,0.033
1978,Sao Tome and Principe,Other Industries,0.0
1978,Saudi Arabia,Coal,0.0
1978,Saudi Arabia,Gas,1.161
1978,Saudi Arabia,Oil,50.358
1978,Saudi Arabia,Other Industries,63.504000000000005
1978,Senegal,Coal,0.0
1978,Senegal,Gas,0.0
1978,Senegal,Oil,2.448
1978,Senegal,Other Industries,0.172
1978,Serbia,Coal,29.177
1978,Serbia,Gas,2.138
1978,Serbia,Oil,10.704
1978,Serbia,Other Industries,1.801
1978,Seychelles,Coal,0.0
1978,Seychelles,Gas,0.0
1978,Seychelles,Oil,0.077
1978,Seychelles,Other Industries,0.0
1978,Sierra Leone,Coal,0.0
1978,Sierra Leone,Gas,0.0
1978,Sierra Leone,Oil,0.711
1978,Sierra Leone,Other Industries,0.0
1978,Singapore,Coal,0.015
1978,Singapore,Gas,0.0
1978,Singapore,Oil,32.448
1978,Singapore,Other Industries,0.645
1978,Sint Maarten (Dutch part),Coal,0.0
1978,Sint Maarten (Dutch part),Gas,0.0
1978,Sint Maarten (Dutch part),Oil,0.922
1978,Sint Maarten (Dutch part),Other Industries,0.0
1978,Slovakia,Coal,36.2
1978,Slovakia,Gas,5.791
1978,Slovakia,Oil,16.41
1978,Slovakia,Other Industries,1.574
1978,Slovenia,Coal,3.838
1978,Slovenia,Gas,0.423
1978,Slovenia,Oil,7.64
1978,Slovenia,Other Industries,0.497
1978,Solomon Islands,Coal,0.0
1978,Solomon Islands,Gas,0.0
1978,Solomon Islands,Oil,0.062
1978,Solomon Islands,Other Industries,0.0
1978,Somalia,Coal,0.0
1978,Somalia,Gas,0.0
1978,Somalia,Oil,0.557
1978,Somalia,Other Industries,0.0
1978,South Africa,Coal,161.538
1978,South Africa,Gas,0.0
1978,South Africa,Oil,36.995
1978,South Africa,Other Industries,3.357
1978,South America,Coal,36.288
1978,South America,Gas,52.084
1978,South America,Oil,333.575
1978,South America,Other Industries,38.977999999999994
1978,South Korea,Coal,36.351
1978,South Korea,Gas,0.0
1978,South Korea,Oil,69.422
1978,South Korea,Other Industries,7.629
1978,South Sudan,Coal,0.0
1978,South Sudan,Gas,0.0
1978,South Sudan,Oil,0.286
1978,South Sudan,Other Industries,0.0
1978,Spain,Coal,36.23
1978,Spain,Gas,3.089
1978,Spain,Oil,145.943
1978,Spain,Other Industries,14.251
1978,Sri Lanka,Coal,0.029
1978,Sri Lanka,Gas,0.0
1978,Sri Lanka,Oil,3.133
1978,Sri Lanka,Other Industries,0.274
1978,St. Kitts-Nevis-Anguilla,Coal,0.0
1978,St. Kitts-Nevis-Anguilla,Gas,0.0
1978,St. Kitts-Nevis-Anguilla,Oil,0.033
1978,St. Kitts-Nevis-Anguilla,Other Industries,0.0
1978,Sudan,Coal,0.0
1978,Sudan,Gas,0.0
1978,Sudan,Oil,3.055
1978,Sudan,Other Industries,0.092
1978,Suriname,Coal,0.077
1978,Suriname,Gas,0.0
1978,Suriname,Oil,2.286
1978,Suriname,Other Industries,0.029
1978,Sweden,Coal,5.668
1978,Sweden,Gas,0.0
1978,Sweden,Oil,72.628
1978,Sweden,Other Industries,1.181
1978,Switzerland,Coal,0.883
1978,Switzerland,Gas,1.553
1978,Switzerland,Oil,37.904
1978,Switzerland,Other Industries,1.829
1978,Syria,Coal,0.018
1978,Syria,Gas,0.066
1978,Syria,Oil,13.403
1978,Syria,Other Industries,1.695
1978,Taiwan,Coal,9.453
1978,Taiwan,Gas,3.499
1978,Taiwan,Oil,52.417
1978,Taiwan,Other Industries,5.467
1978,Tajikistan,Coal,2.441
1978,Tajikistan,Gas,1.39
1978,Tajikistan,Oil,5.152
1978,Tajikistan,Other Industries,0.37
1978,Tanzania,Coal,0.015
1978,Tanzania,Gas,0.0
1978,Tanzania,Oil,2.074
1978,Tanzania,Other Industries,0.109
1978,Thailand,Coal,0.795
1978,Thailand,Gas,0.0
1978,Thailand,Oil,31.709
1978,Thailand,Other Industries,2.443
1978,Togo,Coal,0.0
1978,Togo,Gas,0.0
1978,Togo,Oil,0.355
1978,Togo,Other Industries,0.0
1978,Tonga,Coal,0.0
1978,Tonga,Gas,0.0
1978,Tonga,Oil,0.037
1978,Tonga,Other Industries,0.0
1978,Trinidad and Tobago,Coal,0.0
1978,Trinidad and Tobago,Gas,5.602
1978,Trinidad and Tobago,Oil,6.372
1978,Trinidad and Tobago,Other Industries,3.338
1978,Tunisia,Coal,0.297
1978,Tunisia,Gas,0.66
1978,Tunisia,Oil,6.064
1978,Tunisia,Other Industries,0.458
1978,Turkey,Coal,20.419
1978,Turkey,Gas,0.04
1978,Turkey,Oil,49.087
1978,Turkey,Other Industries,7.168
1978,Turkmenistan,Coal,1.47
1978,Turkmenistan,Gas,15.606
1978,Turkmenistan,Oil,19.73
1978,Turkmenistan,Other Industries,1.275
1978,Uganda,Coal,0.0
1978,Uganda,Gas,0.0
1978,Uganda,Oil,0.66
1978,Uganda,Other Industries,0.036
1978,Ukraine,Coal,329.2
1978,Ukraine,Gas,93.78
1978,Ukraine,Oil,173.251
1978,Ukraine,Other Industries,17.537
1978,United Arab Emirates,Coal,0.0
1978,United Arab Emirates,Gas,1.279
1978,United Arab Emirates,Oil,8.435
1978,United Arab Emirates,Other Industries,35.04
1978,United Kingdom,Coal,259.146
1978,United Kingdom,Gas,81.524
1978,United Kingdom,Oil,247.568
1978,United Kingdom,Other Industries,16.477
1978,United States,Coal,1367.3
1978,United States,Gas,980.234
1978,United States,Oil,2492.562
1978,United States,Other Industries,42.867999999999995
1978,Uruguay,Coal,0.007
1978,Uruguay,Gas,0.0
1978,Uruguay,Oil,5.39
1978,Uruguay,Other Industries,0.332
1978,Uzbekistan,Coal,16.728
1978,Uzbekistan,Gas,41.346
1978,Uzbekistan,Oil,37.344
1978,Uzbekistan,Other Industries,6.416
1978,Vanuatu,Coal,0.0
1978,Vanuatu,Gas,0.0
1978,Vanuatu,Oil,0.059
1978,Vanuatu,Other Industries,0.0
1978,Venezuela,Coal,0.374
1978,Venezuela,Gas,25.956
1978,Venezuela,Oil,35.797
1978,Venezuela,Other Industries,6.465
1978,Vietnam,Coal,12.124
1978,Vietnam,Gas,0.0
1978,Vietnam,Oil,2.862
1978,Vietnam,Other Industries,0.403
1978,World,Coal,6568.674
1978,World,Gas,2489.867
1978,World,Oil,9115.411
1978,World,Other Industries,784.88
1978,Yemen,Coal,0.0
1978,Yemen,Gas,0.0
1978,Yemen,Oil,3.07
1978,Yemen,Other Industries,0.032
1978,Zambia,Coal,1.403
1978,Zambia,Gas,0.0
1978,Zambia,Oil,2.008
1978,Zambia,Other Industries,0.06
1978,Zimbabwe,Coal,7.38
1978,Zimbabwe,Gas,0.0
1978,Zimbabwe,Oil,1.703
1978,Zimbabwe,Other Industries,0.197
1979,Afghanistan,Coal,0.352
1979,Afghanistan,Gas,0.385
1979,Afghanistan,Oil,1.165
1979,Afghanistan,Other Industries,0.331
1979,Africa,Coal,197.363
1979,Africa,Gas,19.657
1979,Africa,Oil,180.866
1979,Africa,Other Industries,101.288
1979,Albania,Coal,2.681
1979,Albania,Gas,0.707
1979,Albania,Oil,3.772
1979,Albania,Other Industries,0.421
1979,Algeria,Coal,0.894
1979,Algeria,Gas,8.167
1979,Algeria,Oil,15.359
1979,Algeria,Other Industries,21.125
1979,Angola,Coal,0.0
1979,Angola,Gas,0.136
1979,Angola,Oil,2.77
1979,Angola,Other Industries,2.5829999999999997
1979,Antigua and Barbuda,Coal,0.0
1979,Antigua and Barbuda,Gas,0.0
1979,Antigua and Barbuda,Oil,0.407
1979,Antigua and Barbuda,Other Industries,0.0
1979,Argentina,Coal,3.602
1979,Argentina,Gas,18.016
1979,Argentina,Oil,79.073
1979,Argentina,Other Industries,9.927
1979,Armenia,Coal,1.026
1979,Armenia,Gas,4.121
1979,Armenia,Oil,11.441
1979,Armenia,Other Industries,0.343
1979,Aruba,Coal,0.0
1979,Aruba,Gas,0.0
1979,Aruba,Oil,0.569
1979,Aruba,Other Industries,0.0
1979,Asia,Coal,1906.887
1979,Asia,Gas,257.644
1979,Asia,Oil,1910.758
1979,Asia,Other Industries,329.763
1979,Asia (excl. China & India),Coal,578.376
1979,Asia (excl. China & India),Gas,226.838
1979,Asia (excl. China & India),Oil,1549.668
1979,Asia (excl. China & India),Other Industries,286.433
1979,Australia,Coal,107.315
1979,Australia,Gas,15.286
1979,Australia,Oil,79.688
1979,Australia,Other Industries,2.58
1979,Austria,Coal,14.436
